participant_id,color,contingency,stage_pair,n_early,n_late,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance,early_predicts_late_skill
sim-participant-008,blue,B_rich,1v3,36,36,0.81595607211957,28.67333420156175,57.3466684031235,0.21546321621624281,0.21546321621624281,0.5246953760429864,0.4299832991785433
sim-participant-008,green,A_rich,1v3,36,36,0.7741898652050596,39.26835940943357,39.26835940943357,0.2596530625422373,0.02998130230498508,0.4484978717489453,0.5071140806936174
sim-participant-008,green,B_rich,2v4,36,36,0.7316886353567829,41.86696556349376,41.86696556349376,0.3745371445198602,0.07321543789451651,0.5649195689635998,0.4330863776292493
sim-participant-009,blue,A_rich,1v3,36,36,0.7313365042068115,38.584428253292224,77.1688556528108,0.040697726810687895,0.040697726810687895,0.7610313799370124,0.34543108378823895
sim-participant-009,blue,B_rich,2v4,36,36,0.9461861605913932,43.97849764163952,87.9569938044997,0.03468994636617906,0.03468994636617906,0.4282163563388024,0.41065865108186805
sim-participant-009,green,A_rich,2v4,36,36,0.6982565110492982,2.343670233155344,2.343670233155344,0.13877699663591136,0.1126905769750422,0.3726455091161657,0.44787849280208825
sim-participant-009,green,B_rich,1v3,36,36,0.47057132617666586,26.89765532699288,53.79530980021211,0.03357999392908029,0.03357999392908029,0.6068750966846875,0.35077461939838195
sim-participant-010,blue,A_rich,2v4,36,36,0.4722824031518789,26.81786723894195,53.63573277033661,0.540274528939608,0.1025212900373173,0.45026243526929594,0.44047327901145183
sim-participant-010,blue,B_rich,1v3,36,36,0.47885622209658907,22.082852915526775,44.165705831053536,0.0015100284798666985,0.0015100284798666985,0.6757000445438641,0.5007581560234431
sim-participant-010,green,A_rich,1v3,36,36,0.1805264932198924,77.98370430104423,77.98370430104423,0.6261482954733624,0.14053067359368876,0.8183096054555873,0.45658151689581505
sim-participant-010,green,B_rich,2v4,36,36,0.04246837928298118,26.941326402686496,53.88265195159934,0.540903756787074,0.033756727659285723,0.5880896278285322,0.3681433364996791
sim-participant-011,blue,A_rich,1v3,36,36,0.5159075650420648,22.681009983056736,45.36201996611347,0.03564596565876227,0.03564596565876227,0.8573020158881796,0.3992155782466553
sim-participant-011,blue,B_rich,2v4,36,36,0.7152864415465461,32.69130173793021,32.69130173793021,0.34594665635979055,0.04011224362336652,0.8191285897403743,0.3316391370212711
sim-participant-011,green,A_rich,2v4,36,36,0.5782271484135222,54.674053930234656,54.674053930234656,0.34957034229518696,0.32037431630054797,0.38162410698389093,0.5033184568972159
sim-participant-011,green,B_rich,1v3,36,36,0.7861706720800964,23.898327720278456,23.898327720278456,0.26538677529258625,0.04660090487359608,0.5668615874837801,0.45572228836098005
sim-participant-012,blue,A_rich,1v3,36,36,0.42194223131915204,65.04273047209115,65.04273047209115,0.1626549242750894,0.14705535237243172,0.5550251328761964,0.4449032579034231
sim-participant-012,blue,B_rich,2v4,36,36,0.39745057378597887,22.640784421821973,45.281568843643946,0.13304581800702905,0.13304581800702905,0.5391468920617333,0.42122432525706854
sim-participant-012,green,A_rich,2v4,36,36,0.9668914389237654,14.576278437267606,14.576278437267606,0.217656986083189,0.010198990112031125,0.621343843566922,0.44607413569602583
sim-participant-012,green,B_rich,1v3,36,36,0.7420841983583538,15.273516925095368,30.547033850190726,0.6473498112760735,0.10050364151876556,1.3717866397922442,0.36583510167874334
sim-participant-013,blue,A_rich,2v4,36,36,0.9369477686388397,20.45486620382221,20.45486620382221,0.12112402962792729,0.1139724665251195,0.2549237257306162,0.41817307455689845
sim-participant-013,blue,B_rich,1v3,36,36,0.3238458638500534,15.323081764999923,15.323081764999923,0.3472434224038158,0.04101604543412457,0.6139961489620138,0.35820332137639566
sim-participant-013,green,A_rich,1v3,36,36,0.5652431459260966,5.761886651351077,11.523773302702134,0.17502798223571436,0.17502798223571436,0.9222806725436687,0.32470605010887366
sim-participant-013,green,B_rich,2v4,36,36,0.9499155438363026,18.210363112075367,18.210363112075367,0.08691036751602459,0.0019135126479620235,0.7541149795239066,0.3898503079720337
sim-participant-014,blue,A_rich,2v4,36,36,0.976491439696615,5.9562475430273,11.912495086054587,0.13408186348634143,0.13408186348634143,0.5671088710199338,0.4868987524682207
sim-participant-014,blue,B_rich,1v3,36,36,0.6070728823199051,17.810702582464394,35.621405164928774,0.65902510231617,0.01425520892422738,0.40986371240017094,0.5362614133256534
sim-participant-014,green,A_rich,1v3,36,36,0.9931784120985058,5.260698324225453,10.521396648450889,0.05693810809967703,0.05693810809967703,0.2385790339173019,0.49615073158810896
sim-participant-014,green,B_rich,2v4,36,36,0.9412751967103131,19.733176317830917,19.733176317830917,0.1950580377948258,0.16693233271593566,0.47993356369056545,0.4894477999538076
sim-participant-015,blue,A_rich,2v4,36,36,0.331221364049725,70.65707591546361,70.65707591546361,0.2938087874180146,0.24768698081518106,0.8463430074920526,0.29918050744741864
sim-participant-015,blue,B_rich,1v3,36,36,0.8998883045855409,25.856610744707528,25.856610744707528,0.269268946861441,0.08053022555800426,0.5293887150911314,0.37722561311070346
sim-participant-015,green,A_rich,1v3,36,36,0.9207660716867658,22.96166543417524,22.96166543417524,0.39624714074892264,0.15184541985509664,0.9618226312889768,0.3905192557405217
sim-participant-015,green,B_rich,2v4,36,36,0.8670279017514126,36.76783976404968,73.53567952809937,0.020281629962706882,0.020281629962706882,0.4741344000361211,0.44653768819199935
sim-participant-016,blue,A_rich,1v3,36,36,0.9363227625300369,10.498604290204113,10.498604290204113,0.4505981958447997,0.08268607581811382,1.0244687852239405,0.24645087154469925
sim-participant-016,blue,B_rich,2v4,36,36,0.9512872506796523,12.561072172585407,12.561072172585407,0.3710463592082783,0.26508507807903264,0.9553911513156848,0.2626600238974013
sim-participant-016,green,A_rich,2v4,36,36,0.9897050206637059,6.618522131950594,13.237044263901176,0.08812748932942743,0.08812748932942743,0.6948204272072991,0.33049198798094304
sim-participant-016,green,B_rich,1v3,36,36,0.47762866287163985,5.097970463220401,5.097970463220401,0.18187264034276535,0.02506534169080249,0.535924312758276,0.47512802945610544
