participant_id,comparison,stage_pair,color,contingency,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance
sim-participant-005,diff_color_same_contingency,2v3,blue,A_rich,0.9972673063522265,4.2367423401266935,4.2367423401266935,0.4525899580177967,0.1472019521374528,0.6873386159338382
sim-participant-005,same_color_diff_contingency,2v3,green,B_rich,0.46313440006664947,62.29058412276487,62.29058412276487,0.8188643526798436,0.028525203083238138,0.8703630418381054
sim-participant-005,diff_color_same_contingency,2v3,green,B_rich,0.9426199196821966,12.805969265209848,25.611938530419675,0.005483633827466805,0.005483633827466805,0.8353977416942788
sim-participant-006,same_color_diff_contingency,1v2,blue,A_rich,0.2441177836408438,11.165692429405935,11.165692429405935,0.16448680360712498,0.08011059669446863,1.4127997986038023
sim-participant-006,diff_color_same_contingency,1v2,blue,A_rich,0.8337247017257657,33.51536667907784,33.51536667907784,0.2364327964286477,0.10996052712970486,1.0128037767029923
sim-participant-006,same_color_diff_contingency,1v2,green,B_rich,0.893891476429806,12.655909057341438,25.311818114682858,0.25846054962326975,0.25846054962326975,0.8147426272414531
sim-participant-006,diff_color_same_contingency,1v2,green,B_rich,0.10846878907438456,29.713981550521066,59.4279616222628,0.44853167344744327,0.44853167344744327,1.2955275073679904
sim-participant-006,same_color_diff_contingency,2v3,blue,B_rich,0.4514026907008756,30.18495865401617,60.36991730803234,0.41675465358172137,0.41675465358172137,0.93441780955835
sim-participant-006,diff_color_same_contingency,2v3,blue,B_rich,0.7707263000293947,19.877814707168778,19.877814707168778,0.3439218635723217,0.13775785438927177,1.1335973008785403
sim-participant-006,same_color_diff_contingency,2v3,green,A_rich,0.49632467053681617,23.133149230084637,23.133149230084637,0.46209692558475896,0.05231326943490172,0.7007400997080072
sim-participant-006,diff_color_same_contingency,2v3,green,A_rich,0.9932230221107429,7.421165812128409,14.842331624256804,0.22668352975754785,0.22668352975754785,0.5115516040982294
sim-participant-007,same_color_diff_contingency,1v2,blue,A_rich,0.845916767621543,17.071985889493,34.143971778985986,0.27307395712921756,0.27307395712921756,0.6205164477616838
sim-participant-007,diff_color_same_contingency,1v2,blue,A_rich,0.47478661996060584,14.665044723672993,14.665044723672993,0.24268739705562425,0.025600493361701615,0.8267249896155725
sim-participant-007,same_color_diff_contingency,1v2,green,B_rich,0.5303193392495856,45.28580922603136,45.28580922603136,0.3638285666184462,0.2017538144898386,0.9027360210127265
sim-participant-007,diff_color_same_contingency,1v2,green,B_rich,0.9467679929321023,6.851202598960648,13.702405197921262,0.045719649277677354,0.045719649277677354,0.8350891508898531
sim-participant-007,same_color_diff_contingency,2v3,blue,B_rich,0.7081115758816274,19.22809418608024,38.456188372160476,0.1580723494241406,0.1580723494241406,0.5239971637509707
sim-participant-007,diff_color_same_contingency,2v3,blue,B_rich,0.9683122357863345,37.71795660577987,75.43591321155974,0.2979726158106765,0.2979726158106765,0.6427304470911498
sim-participant-007,same_color_diff_contingency,2v3,green,A_rich,0.3114517820992087,35.52335814703287,35.52335814703287,0.23902183559606768,0.05049915204316058,0.7455005427153141
sim-participant-007,diff_color_same_contingency,2v3,green,A_rich,0.327383356291477,27.747197479728946,27.747197479728946,0.28834264624840555,0.08940111434337533,0.6170413027605047
sim-participant-008,same_color_diff_contingency,1v2,blue,B_rich,0.594164957582378,19.033247188042882,38.06649437608576,0.05067532746683162,0.05067532746683162,0.9340060922273661
sim-participant-008,diff_color_same_contingency,1v2,blue,B_rich,0.9058003139909611,10.31051492549257,10.31051492549257,0.23806509968045034,0.027951455609659115,0.8198985926531435
sim-participant-008,same_color_diff_contingency,1v2,green,A_rich,0.38479948583397894,66.44706916368837,66.44706916368837,0.5633083591758674,0.06994250243941441,1.0199298842952969
sim-participant-008,diff_color_same_contingency,1v2,green,A_rich,0.45035960731722197,28.369889009893395,56.73977801978679,0.6511998805048111,0.047218630582241905,0.8012192448157304
sim-participant-008,same_color_diff_contingency,2v3,blue,A_rich,0.6796421411689499,26.717583376904535,53.43516675380907,0.15270397463896393,0.15270397463896393,0.6299951699230734
sim-participant-008,diff_color_same_contingency,2v3,blue,A_rich,0.11604473984128816,38.71904916279848,77.43809832559695,0.6410643293862441,0.037083079463674895,0.8408497256046451
sim-participant-008,same_color_diff_contingency,2v3,green,B_rich,0.7284294883807712,27.32902437694054,27.32902437694054,0.5540156404607706,0.0598069513208474,0.9815559669641827
sim-participant-008,diff_color_same_contingency,2v3,green,B_rich,0.08910297239785954,53.345331493434074,53.345331493434074,0.22382332866275978,0.12998010278179142,0.6053524565689743
sim-participant-009,same_color_diff_contingency,1v2,blue,A_rich,0.5928749109038434,30.915312975376594,30.915312975376594,0.17196294772791948,0.09913066645501781,0.7324023189735859
sim-participant-009,diff_color_same_contingency,1v2,blue,A_rich,0.37770828728613975,18.507950531974952,37.01590106394986,0.6314912607480396,0.0016101898307392948,0.5317237192255576
sim-participant-009,same_color_diff_contingency,1v2,green,B_rich,0.13589949110402386,36.548376725202324,73.09675345040465,0.7409639543589759,0.10786250378019707,0.5890048186671092
sim-participant-009,diff_color_same_contingency,1v2,green,B_rich,0.9636705103342418,5.996781941821664,5.996781941821664,0.2648071563085406,0.20860336006595417,0.715524378107779
sim-participant-009,same_color_diff_contingency,2v3,blue,B_rich,0.05533898214262034,22.682514943873635,22.682514943873635,0.1446568568042847,0.06018828566892129,0.8175932578447398
sim-participant-009,diff_color_same_contingency,2v3,blue,B_rich,0.9097584867002286,13.011958473312069,13.011958473312069,0.232982843953928,0.17294272676692515,0.3795814624249703
sim-participant-009,same_color_diff_contingency,2v3,green,A_rich,0.017044817353700253,23.88379722997043,47.76759445994086,0.7053033210599469,0.07220187048116805,0.4945640874824849
sim-participant-009,diff_color_same_contingency,2v3,green,A_rich,0.5025295452296428,28.461293486393288,56.922586972786576,0.592548879961943,0.040552570616835815,0.7473257578592488
sim-participant-010,same_color_diff_contingency,1v2,blue,B_rich,0.4529640320958125,33.40696502257365,66.81392856636796,0.19022727591120625,0.19022727591120625,0.8018401614268807
sim-participant-010,diff_color_same_contingency,1v2,blue,B_rich,0.5870938418755046,36.64103612930905,73.28207140484446,0.7130436038391851,0.21803841272237354,0.7665769462818934
sim-participant-010,same_color_diff_contingency,1v2,green,A_rich,0.17875148592177936,31.24179987840059,62.483598903027534,0.030294812562188828,0.030294812562188828,0.7897667777215147
sim-participant-010,diff_color_same_contingency,1v2,green,A_rich,0.16545989269743117,39.95261173616438,79.90522138101896,0.49252151536579003,0.058105949373356114,0.6642227627333075
sim-participant-010,same_color_diff_contingency,2v3,blue,A_rich,0.028627660803139,30.833585503903972,61.66716909871204,0.0567725757997683,0.0567725757997683,0.7249407119994772
sim-participant-010,diff_color_same_contingency,2v3,blue,A_rich,0.7304920739677232,29.70451016506122,59.40901842102653,0.026846526128968484,0.026846526128968484,0.8034301214950477
sim-participant-010,same_color_diff_contingency,2v3,green,B_rich,0.4645009996891444,24.106456849642317,48.212912845510985,0.5496628540569474,0.05465766294013577,0.784087589891953
sim-participant-010,diff_color_same_contingency,2v3,green,B_rich,0.9597766165755139,38.63062163317485,77.26124178757036,0.5795889037277472,0.08458371261093559,0.990222507920712
sim-participant-011,same_color_diff_contingency,1v2,blue,A_rich,0.478576510216722,1.0984679807183395,1.0984679807183395,0.6125842921237861,0.14757086224310786,1.0093293595198363
sim-participant-011,diff_color_same_contingency,1v2,blue,A_rich,0.3086742497872529,25.236244345809972,25.236244345809972,0.10386902012561196,0.022241748279287293,0.5233728341774107
sim-participant-011,same_color_diff_contingency,1v2,green,B_rich,0.20762479782968266,16.8990472452751,33.79809449055019,0.04811856192157038,0.04811856192157038,0.6193694661368085
sim-participant-011,diff_color_same_contingency,1v2,green,B_rich,0.33960706392817014,14.48126392277725,28.962527845554494,0.6532403145696789,0.12169404860082478,1.038964038880135
sim-participant-011,same_color_diff_contingency,2v3,blue,B_rich,0.7814590865424135,10.20619210265968,10.20619210265968,0.40105692617903604,0.19204290668299356,0.6009363363035735
sim-participant-011,diff_color_same_contingency,2v3,blue,B_rich,0.7874440290461329,19.72380192686222,39.44760385372442,0.20235478915483018,0.20235478915483018,1.246430411420698
sim-participant-011,same_color_diff_contingency,2v3,green,A_rich,0.4023558834268485,20.29795593675164,40.59591187350326,0.8074765418029387,0.37216739967722534,0.9118637761149792
sim-participant-011,diff_color_same_contingency,2v3,green,A_rich,0.6899424622296942,46.08477409207601,46.08477409207601,0.3178014613972961,0.022230296160598406,0.5143016921898038
sim-participant-012,same_color_diff_contingency,1v2,blue,A_rich,0.6126808433523965,52.19389298588509,52.19389298588509,0.16002984222517808,0.014853758785146332,0.661671937319137
sim-participant-012,diff_color_same_contingency,1v2,blue,A_rich,0.9668642031101218,14.790842649105189,14.790842649105189,0.2835498822755332,0.12208058950567977,0.5948487677229041
sim-participant-012,same_color_diff_contingency,1v2,green,B_rich,0.22260559329787438,15.101545677863403,15.101545677863403,0.21711428642250036,0.0846504919673142,1.1315551411111031
sim-participant-012,diff_color_same_contingency,1v2,green,B_rich,0.7345667610336266,41.87101494352394,83.74202988704788,0.5140530547894544,0.0522838563235119,1.0977278081495685
sim-participant-012,same_color_diff_contingency,2v3,blue,B_rich,0.814852939762222,3.9237961137080237,7.847592227416022,0.6150835921633047,0.04874668105033825,0.796876385011254
sim-participant-012,diff_color_same_contingency,2v3,blue,B_rich,0.822462413523234,27.191538062117974,54.38307612423595,0.599353871557609,0.033016960444642585,0.6615837646446938
sim-participant-012,same_color_diff_contingency,2v3,green,A_rich,0.25867968964143623,64.46773158505017,64.46773158505017,0.2891788935290708,0.16995130873546868,0.8402622495619768
sim-participant-012,diff_color_same_contingency,2v3,green,A_rich,0.4389250680468726,47.78097157134903,47.78097157134903,0.303218908643959,0.18568102934116434,0.5923515012377293
sim-participant-013,same_color_diff_contingency,1v2,blue,B_rich,0.4738299649702086,12.026863095004996,24.053726190009986,0.8686607840889742,0.18024051948311337,1.1439137449609469
sim-participant-013,diff_color_same_contingency,1v2,blue,B_rich,0.9081115391601606,27.200447276360098,54.40089369894655,0.013108803100449873,0.013108803100449873,0.5774954154359405
sim-participant-013,same_color_diff_contingency,1v2,green,A_rich,0.6557505387045933,24.882513927753624,49.76502785550725,0.07190794954660168,0.07190794954660168,0.6021637014558524
sim-participant-013,diff_color_same_contingency,1v2,green,A_rich,0.298740633046162,24.855025836373233,49.71005167274647,0.927459930535126,0.12144137303696156,1.0828884043695706
sim-participant-013,same_color_diff_contingency,2v3,blue,A_rich,0.16215510238527966,42.14946386011892,84.29892772023784,1.0073476251470672,0.041553678425020446,1.1730751955646597
sim-participant-013,diff_color_same_contingency,2v3,blue,A_rich,0.6854184620802822,22.184750965882415,44.3695019317648,0.10680042158370007,0.10680042158370007,0.8657591487634104
sim-participant-013,same_color_diff_contingency,2v3,green,B_rich,0.667701623291997,30.876366888562167,61.752733777124334,0.7487515594048242,0.08654890099986318,0.6330081454494698
sim-participant-013,diff_color_same_contingency,2v3,green,B_rich,0.9217996001359158,5.697091603546211,11.394183207092413,0.1517956441585428,0.1517956441585428,0.3466309704525031
sim-participant-014,same_color_diff_contingency,1v2,blue,B_rich,0.3037591100069809,70.5050569794501,70.5050569794501,0.5400730099088701,0.06690696194080092,0.8127335134666889
sim-participant-014,diff_color_same_contingency,1v2,blue,B_rich,0.98586796026364,9.643903167679788,9.643903167679788,0.07550630407912215,0.07424009741078313,0.39012202150849695
sim-participant-014,same_color_diff_contingency,1v2,green,A_rich,0.7369772160006555,31.242791911447963,31.242791911447963,0.6024461864878934,0.14194667774477,0.9582375369734921
sim-participant-014,diff_color_same_contingency,1v2,green,A_rich,0.4681583410784478,37.22695415718922,74.45390831437844,0.13461354227478778,0.13461354227478778,0.7411144126673671
sim-participant-014,same_color_diff_contingency,2v3,blue,A_rich,0.828669605299998,34.896731873948575,69.79346374789715,0.049551637177472185,0.049551637177472185,0.7899503084639753
sim-participant-014,diff_color_same_contingency,2v3,blue,A_rich,0.9310930542647936,19.921924177795262,39.843848355590495,0.20249782359565283,0.20249782359565283,0.996384014546012
sim-participant-014,same_color_diff_contingency,2v3,green,B_rich,0.42957366136961617,35.39250521919744,35.39250521919744,0.6650110407162693,0.20983095906563504,1.2063045801779022
sim-participant-014,diff_color_same_contingency,2v3,green,B_rich,0.8044102789652577,6.924972834690037,6.924972834690037,0.5259155565728841,0.056884772647454396,0.41306630529816896
sim-participant-015,same_color_diff_contingency,1v2,blue,B_rich,0.47728069267769085,31.997266916723277,31.997266916723277,0.25889516267235,0.027150950253084144,0.8412948836998083
sim-participant-015,diff_color_same_contingency,1v2,blue,B_rich,0.30440967172648314,13.329170963925662,13.329170963925662,0.44606378984559375,0.1169792756526501,0.8765715672607227
sim-participant-015,same_color_diff_contingency,1v2,green,A_rich,0.46242369456369015,36.8848379253192,36.8848379253192,0.5412634968966809,0.10157165187578573,0.8926995612665106
sim-participant-015,diff_color_same_contingency,1v2,green,A_rich,0.2974040693419091,60.03398105032107,60.03398105032107,0.10203790790427208,0.011743326476219784,0.7695095245617922
sim-participant-015,same_color_diff_contingency,2v3,blue,A_rich,0.11766592378879187,41.864237561567165,83.72847512313433,0.4983952593876799,0.022298998598738545,0.6011743590595766
sim-participant-015,diff_color_same_contingency,2v3,blue,A_rich,0.5196842146639966,21.719247070264814,43.4384941405296,0.07364815734043725,0.07364815734043725,0.7950703920431538
sim-participant-015,same_color_diff_contingency,2v3,green,B_rich,0.38827490240401624,26.690570143063756,53.38114028612751,0.6395727435289446,0.016180168059128697,0.8245633291646902
sim-participant-015,diff_color_same_contingency,2v3,green,B_rich,0.4427117691325293,26.192639063060252,52.385278126120504,0.0675293268008274,0.0675293268008274,0.5873335670591431
sim-participant-016,same_color_diff_contingency,1v2,blue,A_rich,0.12494629288028225,23.42784926295531,23.42784926295531,0.3213813971011468,0.11823279105779916,0.5904974449560896
sim-participant-016,diff_color_same_contingency,1v2,blue,A_rich,0.983927486510217,37.812383819985925,75.62476643255359,0.03373503750437612,0.03373503750437612,0.3840167328611475
sim-participant-016,same_color_diff_contingency,1v2,green,B_rich,0.5058159680270089,19.623937024264272,39.24787404852852,0.7870455928163766,0.10885793094054569,1.1345016136793755
sim-participant-016,diff_color_same_contingency,1v2,green,B_rich,0.5958488678601626,45.097321610841334,45.097321610841334,0.5218363611999773,0.26082575950272097,1.0527109475141048
sim-participant-016,same_color_diff_contingency,2v3,blue,B_rich,0.12555120292332703,29.997798264188695,29.997798264188695,0.30960948498543234,0.02200917797335311,0.4528779216676876
sim-participant-016,diff_color_same_contingency,2v3,blue,B_rich,0.07971911305723278,56.85761729781586,56.85761729781586,0.2503356970066266,0.02500979994322819,0.5007234548900144
sim-participant-016,same_color_diff_contingency,2v3,green,A_rich,0.5238516143648376,11.634922314124616,23.26984462824922,0.1269580286189471,0.1269580286189471,0.5559746806926447
sim-participant-016,diff_color_same_contingency,2v3,green,A_rich,0.294908143345648,33.67157497074766,67.34314994149533,0.5482290112870087,0.12995865058882217,0.5605547902608922
sim-participant-017,same_color_diff_contingency,1v2,blue,A_rich,0.21978966881514017,39.603123620127135,39.603123620127135,0.4343017886465688,0.08125592577894916,0.700921574321534
sim-participant-017,diff_color_same_contingency,1v2,blue,A_rich,0.3272630494247395,42.84354380557009,42.84354380557009,0.3277520483659863,0.10636592896761699,0.7405880117611559
sim-participant-017,same_color_diff_contingency,1v2,green,B_rich,0.33202822150479816,30.562057756924993,61.124115513849986,0.1883699894312153,0.1883699894312153,0.9790321209711108
sim-participant-017,diff_color_same_contingency,1v2,green,B_rich,0.21023894035813567,31.38449111307523,62.76898222615046,0.6264425854873522,0.16325998624254748,0.7703201399730711
sim-participant-017,same_color_diff_contingency,2v3,blue,B_rich,0.8571069007649577,23.200418210174572,46.400836420349144,0.0952085183467393,0.0952085183467393,0.5653697958455296
sim-participant-017,diff_color_same_contingency,2v3,blue,B_rich,0.714619106813723,44.32851113512638,44.32851113512638,0.2490424907751687,0.05134360987313438,0.5431706279210244
sim-participant-017,same_color_diff_contingency,2v3,green,A_rich,0.7190088558441997,42.28939990727011,42.28939990727011,0.43195032192274896,0.0764536130618022,0.6435956089737483
sim-participant-017,diff_color_same_contingency,2v3,green,A_rich,0.7831038172737042,24.810541393132638,49.621082786265276,0.5332811144028762,0.12031852153540712,0.750029470395429
sim-participant-018,same_color_diff_contingency,1v2,blue,A_rich,0.9492641097744355,7.2031834567523365,14.406366913504666,0.446416725970456,0.446416725970456,0.8851895714950234
sim-participant-018,diff_color_same_contingency,1v2,blue,A_rich,0.6901210900729442,41.45158910054733,82.90317820109466,1.2088106699729617,0.11476063188438335,3.323626719214149
sim-participant-018,same_color_diff_contingency,1v2,green,B_rich,0.7312877454222493,11.354535430045617,22.70907086009121,1.4867060001531125,0.16313469829576754,3.060320166136765
sim-participant-018,diff_color_same_contingency,1v2,green,B_rich,0.2244617994808434,33.669854732365096,67.33970798595085,0.7243120561506069,0.7243120561506069,2.6987304406873833
sim-participant-018,same_color_diff_contingency,2v3,blue,B_rich,0.8555680935536846,12.294123852290724,24.588247704581445,0.024114457434807293,0.024114457434807293,2.897614695674332
sim-participant-018,diff_color_same_contingency,2v3,blue,B_rich,0.1319365380339986,35.434521111213456,70.86904136865327,0.5782405047062903,0.37702391855862405,2.9356319658117607
sim-participant-018,same_color_diff_contingency,2v3,green,A_rich,0.7137137641915552,13.297569820653107,26.595139641306208,0.1841534392962153,0.1841534392962153,1.4955953529278803
sim-participant-018,diff_color_same_contingency,2v3,green,A_rich,0.8218175242507122,35.30334976899089,70.60669953798178,0.7382794865676983,0.5852918152896467,2.3559162849784703
sim-participant-019,same_color_diff_contingency,1v2,blue,A_rich,0.8273442723420523,15.807842813136075,31.615685626272125,0.09424990265927863,0.09424990265927863,0.5038734335124292
sim-participant-019,diff_color_same_contingency,1v2,blue,A_rich,0.4925572870390175,51.561668912490134,51.561668912490134,0.42212266392700803,0.3987073849669765,0.5132997052653351
sim-participant-019,same_color_diff_contingency,1v2,green,B_rich,0.9560503660591535,17.04978179423648,17.04978179423648,0.15186256954029181,0.13950318740833573,0.36283134414607326
sim-participant-019,diff_color_same_contingency,1v2,green,B_rich,0.29643082932999526,71.73219253945962,71.73219253945962,0.18133183241924097,0.16495429489936214,0.3563831046942019
sim-participant-019,same_color_diff_contingency,2v3,blue,B_rich,0.1596947894965126,7.645191878513484,7.645191878513484,0.4662573461961493,0.09880391070288175,0.44504695377711645
sim-participant-019,diff_color_same_contingency,2v3,blue,B_rich,0.4867156450151628,16.136332276340262,16.136332276340262,0.4940087051232618,0.29737460539190363,0.5626767683750896
sim-participant-019,same_color_diff_contingency,2v3,green,A_rich,0.23442542121584098,76.44224424854816,76.44224424854816,0.1685877795374168,0.007082876915794276,0.5133612118131767
sim-participant-019,diff_color_same_contingency,2v3,green,A_rich,0.21438332013305827,77.62064942279487,77.62064942279487,0.2429051227479713,0.20565357160481612,0.4920318134553942
sim-participant-020,same_color_diff_contingency,1v2,blue,B_rich,0.504594934989369,32.15982875618712,32.15982875618712,0.47950620928145976,0.016667679860714546,0.4889649164214309
sim-participant-020,diff_color_same_contingency,1v2,blue,B_rich,0.15060125315151204,15.956407814517586,15.956407814517586,0.6174328805861482,0.12477622891701068,0.47561570073763554
sim-participant-020,same_color_diff_contingency,1v2,green,A_rich,0.630805184019603,36.72620427421494,73.45240854842989,0.18613293879357615,0.18613293879357615,0.7989956569482198
sim-participant-020,diff_color_same_contingency,1v2,green,A_rich,0.4641042872886488,28.54984007807926,57.09967894874025,0.04468903001585092,0.04468903001585092,0.5908050866761376
sim-participant-020,same_color_diff_contingency,2v3,blue,A_rich,0.17324193369812393,63.94801305431255,63.94801305431255,0.2841880691108139,0.11749948563689268,0.6752840696605954
sim-participant-020,diff_color_same_contingency,2v3,blue,A_rich,0.4294635729851921,37.90565091601967,75.81130183203933,0.56538709970689,0.08772582820728347,1.0757656199609904
sim-participant-020,same_color_diff_contingency,2v3,green,B_rich,0.3082316433348443,31.71286018252009,63.425719157621906,0.7068310084846152,0.05371808057044175,1.1760444151431213
sim-participant-020,diff_color_same_contingency,2v3,green,B_rich,0.8077210754127072,20.945485558537904,20.945485558537904,0.4167283802947353,0.2589433944146179,0.6218514938700554
