participant_id,comparison,stage_pair,color,contingency,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance
sim-participant-003,same_color_diff_contingency,1v2,blue,B_rich,0.3479458762684132,17.29975985269404,34.59951970538807,0.016997934613188992,0.016997934613188992,0.7484769619601207
sim-participant-003,diff_color_same_contingency,1v2,blue,B_rich,0.9524461320992919,8.918856196527544,17.837712393055064,0.19671004230666006,0.19671004230666006,0.863509904908986
sim-participant-003,same_color_diff_contingency,1v2,green,A_rich,0.28638988839710255,26.60838477990747,53.21676955981494,0.17789487545521032,0.17789487545521032,1.3586859514253375
sim-participant-003,diff_color_same_contingency,1v2,green,A_rich,0.9761649313011367,13.260375561251845,26.52075112250369,0.03581310146463873,0.03581310146463873,0.8501548748542491
sim-participant-003,same_color_diff_contingency,2v3,blue,A_rich,0.03584216368501664,28.696445298713247,57.392890597426494,0.018788287365861633,0.018788287365861633,0.8445974854606347
sim-participant-003,diff_color_same_contingency,2v3,blue,A_rich,0.9678285946261221,23.042209569031215,46.08441793064416,0.02903220941225182,0.02903220941225182,0.3482160373523104
sim-participant-003,same_color_diff_contingency,2v3,green,B_rich,0.09080122571775112,28.76879444862748,57.537588043481314,0.24274018633210087,0.24274018633210087,1.1017775124190743
sim-participant-003,diff_color_same_contingency,2v3,green,B_rich,0.9782608766453497,7.16561179869523,14.331223597390453,0.23249626428571069,0.23249626428571069,1.304868380453125
sim-participant-004,same_color_diff_contingency,1v2,blue,A_rich,0.33370537645769044,38.968733507520334,38.968733507520334,0.36907668108704456,0.08092747110539344,1.1211565437928075
sim-participant-004,diff_color_same_contingency,1v2,blue,A_rich,0.8106500437120333,31.31193974052187,62.62387948104374,0.1824516069114467,0.1824516069114467,0.8120557977976289
sim-participant-004,same_color_diff_contingency,1v2,green,B_rich,0.12243603713205439,27.596820934288722,55.193641868577444,0.37251716201306206,0.37251716201306206,1.5337817707139638
sim-participant-004,diff_color_same_contingency,1v2,green,B_rich,0.7585946553624656,40.0282752927947,40.0282752927947,0.512156031351937,0.2709930262070088,0.7883785043462629
sim-participant-004,same_color_diff_contingency,2v3,blue,B_rich,0.5187136424188444,17.080329965313197,17.080329965313197,0.3928336158796293,0.11649662066684008,0.8441137707672242
sim-participant-004,diff_color_same_contingency,2v3,blue,B_rich,0.8618180093391112,22.746032217689596,22.746032217689596,0.4523754133460819,0.19701979699183336,0.8722031382977267
sim-participant-004,same_color_diff_contingency,2v3,green,A_rich,0.27080533132925866,40.56219913529807,81.12439827059615,0.2985439327978866,0.2985439327978866,1.3618496036578827
sim-participant-004,diff_color_same_contingency,2v3,green,A_rich,0.45486815556283544,34.59515718235143,69.19031436470286,0.21802075647289335,0.21802075647289335,1.1538975209880828
sim-participant-005,same_color_diff_contingency,1v2,blue,B_rich,0.9121360259525685,28.06289683031912,56.12579366063824,0.4334444341244936,0.4334444341244936,0.8423853988692181
sim-participant-005,diff_color_same_contingency,1v2,blue,B_rich,0.9365136221721605,42.074385563116,84.148771126232,0.1786402632981408,0.1786402632981408,0.8892376423352999
sim-participant-005,same_color_diff_contingency,1v2,green,A_rich,0.2904578791568332,23.70969773954016,47.41939547908032,0.14493570829107366,0.14493570829107366,0.855008241460326
sim-participant-005,diff_color_same_contingency,1v2,green,A_rich,0.08333422143989698,26.159519747995464,52.3190380172116,0.3997398791174265,0.3997398791174265,0.6451745881028561
sim-participant-005,same_color_diff_contingency,2v3,blue,A_rich,0.9130764703010154,12.469761774885514,24.939523549771017,0.4495290280901437,0.4495290280901437,0.5971827875389477
sim-participant-005,diff_color_same_contingency,2v3,blue,A_rich,0.7097214380113623,37.83912832665959,75.67825544590092,0.34054686147199564,0.34054686147199564,0.37639129477711303
sim-participant-005,same_color_diff_contingency,2v3,green,B_rich,0.8115891815949843,11.3597394115031,22.719478823006163,0.08574269064564283,0.08574269064564283,0.71847615798687
sim-participant-005,diff_color_same_contingency,2v3,green,B_rich,0.9718800227559455,38.451963086739134,76.90392617347827,0.1947248572637909,0.1947248572637909,0.7518842586851697
sim-participant-006,same_color_diff_contingency,1v2,blue,A_rich,0.3573849549877747,35.03631428465162,70.07262856930323,0.19868028090063555,0.19868028090063555,0.999710004388716
sim-participant-006,diff_color_same_contingency,1v2,blue,A_rich,0.9983030597486673,4.5740145632628035,9.148029126525582,0.1497051439341563,0.1497051439341563,0.7646141765406587
sim-participant-006,same_color_diff_contingency,1v2,green,B_rich,0.4064634891917034,33.2066924315698,66.41338338436026,0.08538353437197832,0.08538353437197832,0.9833469609325207
sim-participant-006,diff_color_same_contingency,1v2,green,B_rich,0.9294049899469586,44.7770010646632,89.5540021293264,0.13435867133845758,0.13435867133845758,0.634752482634935
sim-participant-006,same_color_diff_contingency,2v3,blue,B_rich,0.27710330464459804,6.735000590542753,13.47000118108547,0.10197992429353209,0.10197992429353209,0.9999135068779869
sim-participant-006,diff_color_same_contingency,2v3,blue,B_rich,0.6871283822030095,14.815679374287107,29.631358748574158,0.21862023004599368,0.21862023004599368,0.7205654796134896
sim-participant-006,same_color_diff_contingency,2v3,green,A_rich,0.18799972695399617,42.28621688332068,84.57243291286771,0.16964509307951442,0.16964509307951442,1.0676280154147744
sim-participant-006,diff_color_same_contingency,2v3,green,A_rich,0.970386134565879,24.64875742082644,49.297513634234605,0.05300478732705283,0.05300478732705283,0.5142276337007277
sim-participant-007,same_color_diff_contingency,1v2,blue,A_rich,0.39518324390362536,32.081225719763346,64.16245143952669,0.28661705895071793,0.28661705895071793,1.1438023564405075
sim-participant-007,diff_color_same_contingency,1v2,blue,A_rich,0.771176304281174,42.79532990681528,85.59065981363057,0.19397985792918426,0.19397985792918426,0.7808271479893697
sim-participant-007,same_color_diff_contingency,1v2,green,B_rich,0.055772040967601855,30.225044341214026,60.45008868242805,0.10610188650648444,0.10610188650648444,1.4151568884044217
sim-participant-007,diff_color_same_contingency,1v2,green,B_rich,0.9949174475345914,44.37561531438318,88.7512294213481,0.1987390875280181,0.1987390875280181,0.5842853548600585
sim-participant-007,same_color_diff_contingency,2v3,blue,B_rich,0.14791395269680824,24.792606688919978,49.585213377839956,0.0754242005477268,0.0754242005477268,0.8408559986860431
sim-participant-007,diff_color_same_contingency,2v3,blue,B_rich,0.9659625114171351,18.17110314029968,36.34220628059935,0.20950336288840293,0.20950336288840293,0.5104010638310551
sim-participant-007,same_color_diff_contingency,2v3,green,A_rich,0.3871689313474286,40.249066660708735,80.4981321139992,0.11686616186686927,0.11686616186686927,1.234061600320018
sim-participant-007,diff_color_same_contingency,2v3,green,A_rich,0.9998419957228131,2.770324713639615,5.540649427279225,0.01721300047380686,0.01721300047380686,0.9092379523731557
sim-participant-008,same_color_diff_contingency,1v2,blue,B_rich,0.4970943078851181,1.0524652266425638,1.0524652266425638,0.2051318162269131,0.0808009573726457,0.7061980261519331
sim-participant-008,diff_color_same_contingency,1v2,blue,B_rich,0.9778199963611465,26.292785682645274,52.585569886511216,0.2462544544295447,0.2462544544295447,0.9941795687316233
sim-participant-008,same_color_diff_contingency,1v2,green,A_rich,0.2856306443759579,47.69311708336981,47.69311708336981,0.5914237010988846,0.2924548457106332,1.1445877801531354
sim-participant-008,diff_color_same_contingency,1v2,green,A_rich,0.9079051341438789,24.78255691538691,24.78255691538691,0.18883937749165416,0.034600566091557206,0.38646630999902276
sim-participant-008,same_color_diff_contingency,2v3,blue,A_rich,0.23340774139495268,56.36015415497712,56.36015415497712,0.3361070000370945,0.2450447365691844,0.7931199531017693
sim-participant-008,diff_color_same_contingency,2v3,blue,A_rich,0.9019212546523323,25.55495349413291,25.55495349413291,0.41740099088212024,0.3344372541739233,0.9267859567644134
sim-participant-008,same_color_diff_contingency,2v3,green,B_rich,0.48613952923091086,25.72269687219383,51.44539374438766,0.007381842371732894,0.007381842371732894,1.1609528940582814
sim-participant-008,diff_color_same_contingency,2v3,green,B_rich,0.8772097183254296,36.914686669224906,73.82937333844981,0.08201067523300598,0.08201067523300598,0.7204129261460748
sim-participant-009,same_color_diff_contingency,1v2,blue,A_rich,0.5108748110412734,37.389494709741555,74.77898941948311,0.2439378570061324,0.2439378570061324,1.0769946176600567
sim-participant-009,diff_color_same_contingency,1v2,blue,A_rich,0.9608712078488075,20.373047643504382,40.74609528700876,0.0764462786008574,0.0764462786008574,0.6290406536934356
sim-participant-009,same_color_diff_contingency,1v2,green,B_rich,0.2605549864102561,43.47490951240215,86.9498190248043,0.934904030508489,0.04290803672173038,0.8755426396316593
sim-participant-009,diff_color_same_contingency,1v2,green,B_rich,0.2673521458815253,41.79722243342505,83.5944448668501,1.102395608913764,0.2103996151270054,0.7823707517349177
sim-participant-009,same_color_diff_contingency,2v3,blue,B_rich,0.6390221650747212,21.403816056262812,42.80763211252562,0.1637609401301584,0.1637609401301584,0.5276716861711828
sim-participant-009,diff_color_same_contingency,2v3,blue,B_rich,0.3236750526741698,36.163061911052026,36.163061911052026,0.7141827118047253,0.35878056103650086,0.8514149355474347
sim-participant-009,same_color_diff_contingency,2v3,green,A_rich,0.37184758652593175,64.2314960644424,64.2314960644424,0.5662339494747103,0.19128898263122585,0.9012196203350441
sim-participant-009,diff_color_same_contingency,2v3,green,A_rich,0.979409336355894,38.419043259753636,76.83808651950727,0.0037306382751166045,0.0037306382751166045,0.40578819546128825
sim-participant-010,same_color_diff_contingency,1v2,blue,B_rich,0.9618605964521229,30.538734285766466,61.07746857153293,0.6210690547084271,0.14256314433529335,0.8188664435721404
sim-participant-010,diff_color_same_contingency,1v2,blue,B_rich,0.8888640567703645,22.34176906962596,44.68353813925191,0.42263142867660375,0.42263142867660375,0.7805948176826817
sim-participant-010,same_color_diff_contingency,1v2,green,A_rich,0.3379035776259777,25.34985203092881,50.699702354310325,0.9939913132783439,0.6149037431185841,1.1976462032063333
sim-participant-010,diff_color_same_contingency,1v2,green,A_rich,0.0401934278210562,32.192493386177354,64.38498677235471,0.04970917010668699,0.04970917010668699,0.34314047774480516
sim-participant-010,same_color_diff_contingency,2v3,blue,A_rich,0.8405804490478506,29.687955276762647,59.375910553525294,0.629933806275067,0.1514278959019332,0.7616505550629954
sim-participant-010,diff_color_same_contingency,2v3,blue,A_rich,0.1142210561377208,9.041478466841383,18.082956933682738,0.6343211347548414,0.1558152243817076,0.7621846755619982
sim-participant-010,same_color_diff_contingency,2v3,green,B_rich,0.08723720440868188,18.20416394225011,36.40832788450019,0.4093793486301895,0.4093793486301895,1.815041118769079
sim-participant-010,diff_color_same_contingency,2v3,green,B_rich,0.9146642139374417,20.802498588759462,41.60499717751891,0.4137666771099639,0.4137666771099639,0.9405098930785304
