participant_id,prolific_pid,study_id,session_id,experiment_version,timestamp_utc,elapsed_time_ms,trial_index,block_index,trial_in_block,response_time_ms,ici_ms,chosen_option,previous_option,switched,run_length,reward_outcome,points_earned,cumulative_points,vi_a_ms,vi_b_ms,rate_a_per_s,rate_b_per_s,richness_a,richness_b,effective_rate_a_per_s,effective_rate_b_per_s,cod_active,reinforcer_withheld_by_cod,part,physical_context_id,context_color,context_pattern,functional_contingency_id,exposure_number,reversal_stage,trials_since_context_switch,perturbation_active,perturbation_type,perturbation_id,perturbation_repetition,trials_since_perturbation_onset,trials_since_perturbation_offset,page_visible,fullscreen_active,focus_lost_count,browser_width,browser_height,input_method
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:55.021Z,3716,10,0,10,297,297,B,B,0,6,1,1,3,1600,1600,0.625,0.625,1,0.24574155068287054,0.625,0.15358846917679408,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,10,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:55.456Z,4151,11,0,11,435,435,B,B,0,7,0,0,3,1600,1600,0.625,0.625,1,0.2648551012487639,0.625,0.16553443828047743,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,11,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:55.783Z,4477,12,0,12,327,327,B,B,0,8,1,1,4,1600,1600,0.625,0.625,1,0.2471041717520366,0.625,0.1544401073450229,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,12,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:56.320Z,5015,13,0,13,538,538,B,B,0,9,0,0,4,1600,1600,0.625,0.625,1,0.293434446820008,0.625,0.18339652926250502,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,13,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:56.769Z,5463,14,0,14,448,448,B,B,0,10,0,0,4,1600,1600,0.625,0.625,1,0.2971010155275811,0.625,0.1856881347047382,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,14,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:57.239Z,5934,15,0,15,470,470,B,B,0,11,0,0,4,1600,1600,0.625,0.625,1,0.30527316676310573,0.625,0.19079572922694107,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,15,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:57.586Z,6280,16,0,16,347,347,B,B,0,12,0,0,4,1600,1600,0.625,0.625,1,0.2767879883080324,0.625,0.17299249269252026,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,16,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:57.985Z,6680,17,0,17,399,399,B,B,0,13,0,0,4,1600,1600,0.625,0.625,1,0.2738844653904695,0.625,0.17117779086904344,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,17,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:58.400Z,7095,18,0,18,415,415,B,B,0,14,0,0,4,1600,1600,0.625,0.625,1,0.27647161892928507,0.625,0.17279476183080317,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,18,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:58.782Z,7477,19,0,19,382,382,B,B,0,15,0,0,4,1600,1600,0.625,0.625,1,0.2689103026334733,0.625,0.16806893914592083,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,19,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:59.136Z,7830,20,0,20,354,354,B,B,0,16,0,0,4,1600,1600,0.625,0.625,1,0.2569229264522317,0.625,0.1605768290326448,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,20,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:59.515Z,8209,21,0,21,379,379,B,B,0,17,0,0,4,1600,1600,0.625,0.625,1,0.2563854458448906,0.625,0.16024090365305663,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,21,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:11:59.941Z,8635,22,0,22,426,426,A,B,1,1,0,0,4,1600,1600,0.625,0.625,0.6,0.44803673537282523,0.375,0.28002295960801576,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,22,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:00.236Z,8930,23,0,23,295,295,A,A,0,2,0,0,4,1600,1600,0.625,0.625,0.4397241010188022,0.5809102370708289,0.2748275631367514,0.3630688981692681,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,23,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:00.485Z,9180,24,0,24,249,249,A,A,0,3,1,1,5,1600,1600,0.625,0.625,0.3311337629038858,0.6930757408918363,0.20695860181492862,0.4331723380573977,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,24,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:00.747Z,9441,25,0,25,262,262,A,A,0,4,0,0,5,1600,1600,0.625,0.625,0.2693700154300573,0.8108920037047127,0.1683562596437858,0.5068075023154455,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,25,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:01.201Z,9895,26,0,26,454,454,A,A,0,5,0,0,5,1600,1600,0.625,0.625,0.28418113312128185,1,0.17761320820080115,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,26,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:01.565Z,10260,27,0,27,364,364,A,A,0,6,0,0,5,1600,1600,0.625,0.625,0.26891125626574813,1,0.16806953516609258,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,27,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:01.942Z,10637,28,0,28,377,377,A,A,0,7,0,0,5,1600,1600,0.625,0.625,0.2630873082259449,1,0.16442956764121555,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,28,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:02.388Z,11083,29,0,29,446,446,A,A,0,8,1,1,6,1600,1600,0.625,0.625,0.278345031330824,1,0.173965644581765,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,29,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:02.878Z,11573,30,0,30,490,490,A,A,0,9,0,0,6,1600,1600,0.625,0.625,0.29935331512230384,1,0.1870958219514399,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,30,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:03.126Z,11821,31,0,31,248,248,A,A,0,10,1,1,7,1600,1600,0.625,0.625,0.24645455808914113,1,0.1540340988057132,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,31,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:03.410Z,12105,32,0,32,284,284,A,A,0,11,0,0,7,1600,1600,0.625,0.625,0.2245498253335109,1,0.1403436408334443,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,32,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:03.632Z,12327,33,0,33,222,222,A,A,0,12,0,0,7,1600,1600,0.625,0.625,0.19468546177538537,1,0.12167841360961586,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,33,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:03.866Z,12560,34,0,34,234,234,B,A,1,1,0,0,7,1600,1600,0.625,0.625,0.2997661406370805,0.6,0.18735383789817533,0.375,1,0,practice,neutral,#4A4A4A,plain,symmetric,0,,34,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:04.142Z,12837,35,0,35,277,277,B,B,0,2,0,0,7,1600,1600,0.625,0.625,0.4242560657579754,0.4346939550725369,0.26516004109873464,0.2716837219203356,1,0,practice,neutral,#4A4A4A,plain,symmetric,0,,35,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:04.409Z,13103,36,0,36,266,266,B,B,0,3,0,0,7,1600,1600,0.625,0.625,0.5440693145983131,0.33270432234772473,0.3400433216239457,0.20794020146732795,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,36,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:04.722Z,13416,37,0,37,313,313,B,B,0,4,0,0,7,1600,1600,0.625,0.625,0.685070611750248,0.2842233716997958,0.42816913234390497,0.17763960731237236,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,37,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:05.066Z,13760,38,0,38,344,344,A,B,1,1,0,0,7,1600,1600,0.625,0.625,0.5039030847801297,0.4389912345830972,0.31493942798758107,0.27436952161443573,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,38,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:05.359Z,14053,39,0,39,293,293,B,A,1,1,0,0,7,1600,1600,0.625,0.625,0.6357399749462632,0.34249687484953845,0.3973374843414145,0.21406054678096154,1,0,practice,neutral,#4A4A4A,plain,symmetric,0,,39,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:05.642Z,14337,40,0,40,283,283,B,B,0,2,0,0,7,1600,1600,0.625,0.625,0.7632062213263762,0.28197787273779085,0.4770038883289851,0.17623617046111928,1,0,practice,neutral,#4A4A4A,plain,symmetric,0,,40,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:05.930Z,14625,41,0,41,288,288,A,B,1,1,0,0,7,1600,1600,0.625,0.625,0.5357935882751987,0.4117609652034126,0.3348709926719992,0.2573506032521329,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,41,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:06.247Z,14942,42,0,42,317,317,B,A,1,1,0,0,7,1600,1600,0.625,0.625,0.6784613160728552,0.3326572158006414,0.42403832254553453,0.20791075987540086,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,42,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:06.495Z,15190,43,0,43,248,248,B,B,0,2,0,0,7,1600,1600,0.625,0.625,0.7900624948215926,0.26655503672962727,0.49378905926349537,0.16659689795601704,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,43,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:06.914Z,15609,44,0,44,419,419,A,B,1,1,0,0,7,1600,1600,0.625,0.625,0.5870981053171114,0.4549893841032203,0.36693631582319464,0.2843683650645127,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,44,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:07.323Z,16017,45,0,45,409,409,A,A,0,2,0,0,7,1600,1600,0.625,0.625,0.4625734829536811,0.6388470837089109,0.2891084268460507,0.3992794273180693,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,45,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:07.758Z,16452,46,0,46,435,435,A,A,0,3,1,1,8,1600,1600,0.625,0.625,0.3949208201423894,0.834474967659212,0.24682551258899338,0.5215468547870075,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,46,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:08.036Z,16730,47,0,47,278,278,A,A,0,4,0,0,8,1600,1600,0.625,0.625,0.31209668576358257,0.959715290456127,0.1950604286022391,0.5998220565350794,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,47,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:08.356Z,17050,48,0,48,320,320,A,A,0,5,0,0,8,1600,1600,0.625,0.625,0.2736015902361418,1,0.1710009938975886,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,48,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:08.602Z,17297,49,0,49,247,247,A,A,0,6,0,0,8,1600,1600,0.625,0.625,0.2307719642234498,1,0.14423247763965613,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,49,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:09.046Z,17740,50,0,50,443,443,A,A,0,7,0,0,8,1600,1600,0.625,0.625,0.2581672994754692,1,0.16135456217216823,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,50,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:09.317Z,18012,51,0,51,272,272,A,A,0,8,0,0,8,1600,1600,0.625,0.625,0.22824675172008335,1,0.1426542198250521,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,51,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:09.867Z,18562,52,0,52,550,550,A,A,0,9,0,0,8,1600,1600,0.625,0.625,0.28539723676286505,1,0.17837327297679065,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,52,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:10.066Z,18760,53,0,53,198,198,A,A,0,10,0,0,8,1600,1600,0.625,0.625,0.2248167760009688,1,0.1405104850006055,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,53,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:10.363Z,19057,54,0,54,297,297,A,A,0,11,0,0,8,1600,1600,0.625,0.625,0.2150631430482824,1,0.1344144644051765,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,54,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:10.695Z,19389,55,0,55,332,332,A,A,0,12,1,1,9,1600,1600,0.625,0.625,0.21880855671200455,1,0.13675534794500285,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,55,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:10.962Z,19656,56,0,56,267,267,A,A,0,13,0,0,9,1600,1600,0.625,0.625,0.2032628669749779,1,0.1270392918593612,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,56,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:11.204Z,19898,57,0,57,242,242,A,A,0,14,0,0,9,1600,1600,0.625,0.625,0.1872974864118682,1,0.11706092900741762,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,57,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:11.478Z,20173,58,0,58,275,275,A,A,0,15,1,1,10,1600,1600,0.625,0.625,0.18657703113163301,1,0.11661064445727064,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,58,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:11.828Z,20522,59,0,59,349,349,A,A,0,16,0,0,10,1600,1600,0.625,0.625,0.20627804593568824,1,0.12892377870980515,0.625,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,59,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:12.132Z,20826,60,1,0,304,304,A,,0,1,0,0,10,4000,1000,0.25,1,0.6,1,0.15,1,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,0,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:12.553Z,21247,61,1,1,421,421,A,A,0,2,1,1,11,4000,1000,0.25,1,0.47370710862532234,1,0.11842677715633058,1,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,1,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:12.897Z,21591,62,1,2,344,344,A,A,0,3,0,0,11,4000,1000,0.25,1,0.37706526210817376,1,0.09426631552704344,1,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,2,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:13.194Z,21888,63,1,3,297,297,B,A,1,1,0,0,11,4000,1000,0.25,1,0.5107566670826993,0.6,0.12768916677067482,0.6,1,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,3,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:13.428Z,22122,64,1,4,234,234,B,B,0,2,0,0,11,4000,1000,0.25,1,0.6160660517017462,0.4231856307714281,0.15401651292543656,0.4231856307714281,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,4,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:13.760Z,22454,65,1,5,332,332,B,B,0,3,1,1,12,4000,1000,0.25,1,0.7652800503471879,0.3434397776501219,0.19132001258679698,0.3434397776501219,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,5,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:14.009Z,22703,66,1,6,249,249,B,B,0,4,0,0,12,4000,1000,0.25,1,0.877437824386178,0.2733585310134672,0.2193594560965445,0.2733585310134672,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,6,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:14.256Z,22951,67,1,7,247,247,A,B,1,1,0,0,12,4000,1000,0.25,1,0.5932707714757763,0.38470532575358307,0.14831769286894408,0.38470532575358307,1,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,7,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:14.627Z,23322,68,1,8,371,371,A,A,0,2,0,0,12,4000,1000,0.25,1,0.45615785586045077,0.5516976473785581,0.11403946396511269,0.5516976473785581,1,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,8,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:14.912Z,23607,69,1,9,285,285,A,A,0,3,0,0,12,4000,1000,0.25,1,0.3506350427358477,0.6799315294111868,0.08765876068396193,0.6799315294111868,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,9,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:15.254Z,23949,70,1,10,342,342,B,A,1,1,0,0,12,4000,1000,0.25,1,0.5044725223096385,0.5002614053909865,0.12611813057740962,0.5002614053909865,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,10,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:15.632Z,24327,71,1,11,378,378,B,B,0,2,0,0,12,4000,1000,0.25,1,0.6746767568306109,0.4022793839471753,0.16866918920765273,0.4022793839471753,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,11,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:16.075Z,24769,72,1,12,442,442,B,B,0,3,1,1,13,4000,1000,0.25,1,0.8737046660995823,0.36078437592968804,0.21842616652489558,0.36078437592968804,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,12,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:16.596Z,25291,73,1,13,522,522,B,B,0,4,0,0,13,4000,1000,0.25,1,1,0.35732366662069387,0.25,0.35732366662069387,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,13,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-10T10:12:16.927Z,25622,74,1,14,331,331,B,B,0,5,0,0,13,4000,1000,0.25,1,1,0.3037952227021315,0.25,0.3037952227021315,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,14,0,,,,,,1,1,0,1440,900,keyboard
