participant_id,prolific_pid,study_id,session_id,experiment_version,timestamp_utc,elapsed_time_ms,trial_index,block_index,trial_in_block,response_time_ms,ici_ms,chosen_option,previous_option,switched,run_length,reward_outcome,points_earned,cumulative_points,vi_a_ms,vi_b_ms,rate_a_per_s,rate_b_per_s,richness_a,richness_b,effective_rate_a_per_s,effective_rate_b_per_s,cod_active,reinforcer_withheld_by_cod,part,physical_context_id,context_color,context_pattern,functional_contingency_id,exposure_number,reversal_stage,trials_since_context_switch,perturbation_active,perturbation_type,perturbation_id,perturbation_repetition,trials_since_perturbation_onset,trials_since_perturbation_offset,page_visible,fullscreen_active,focus_lost_count,browser_width,browser_height,input_method
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:04.558Z,3918,10,0,10,457,457,B,B,0,2,0,0,1,1600,1600,0.625,0.625,1,0.8872941013599486,0.625,0.5545588133499678,1,1,practice,green,#2E7D5B,plain,symmetric,0,,10,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:05.121Z,4480,11,0,11,563,563,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,0.9379272901643761,0.5874999999999999,0.586204556352735,1,1,practice,green,#2E7D5B,plain,symmetric,0,,11,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:05.979Z,5339,12,0,12,859,859,B,A,1,1,0,0,1,1600,1600,0.625,0.625,1,0.94,0.625,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,12,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:06.129Z,5489,13,0,13,150,150,B,B,0,2,0,0,1,1600,1600,0.625,0.625,1,0.8962899999999998,0.625,0.5601812499999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,13,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:06.279Z,5639,14,0,14,150,150,B,B,0,3,0,0,1,1600,1600,0.625,0.625,1,0.8552025999999997,0.625,0.5345016249999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,14,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:06.950Z,6310,15,0,15,671,671,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,0.9156018002955839,0.5874999999999999,0.57225112518474,1,1,practice,green,#2E7D5B,plain,symmetric,0,,15,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:07.190Z,6550,16,0,16,240,240,A,A,0,2,0,0,1,1600,1600,0.625,0.625,0.90390532705548,0.937203212056733,0.5649408294096749,0.5857520075354581,1,1,practice,green,#2E7D5B,plain,symmetric,0,,16,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:07.340Z,6700,17,0,17,150,150,A,A,0,3,0,0,1,1600,1600,0.625,0.625,0.862361007432151,0.9507032120567329,0.5389756296450944,0.5941895075354581,1,1,practice,green,#2E7D5B,plain,symmetric,0,,17,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:07.935Z,7295,18,0,18,595,595,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9159312653863314,0.94,0.5724570408664571,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,18,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:08.302Z,7661,19,0,19,366,366,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.8919597981063161,0.9729621368544303,0.5574748738164476,0.608101335534019,1,1,practice,green,#2E7D5B,plain,symmetric,0,,19,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:08.452Z,7811,20,0,20,150,150,A,A,0,2,0,0,1,1600,1600,0.625,0.625,0.851132210219937,0.9864621368544303,0.5319576313874607,0.6165388355340189,1,1,practice,green,#2E7D5B,plain,symmetric,0,,20,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:08.613Z,7972,21,0,21,161,161,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.8656140591840602,0.94,0.5410087869900376,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,21,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:09.069Z,8429,22,0,22,456,456,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.8522969406435392,0.9810848138409816,0.532685587902212,0.6131780086506134,1,1,practice,green,#2E7D5B,plain,symmetric,0,,22,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:09.836Z,9195,23,0,23,767,767,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9212890330351824,0.94,0.575805645646989,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,23,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:11.134Z,10494,24,0,24,1299,1299,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,1,0.5874999999999999,0.625,1,1,practice,green,#2E7D5B,plain,symmetric,0,,24,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:11.472Z,10831,25,0,25,337,337,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9703474250941756,0.94,0.6064671406838598,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,25,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:12.288Z,11647,26,0,26,816,816,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,1,0.5874999999999999,0.625,1,1,practice,green,#2E7D5B,plain,symmetric,0,,26,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:12.498Z,11857,27,0,27,210,210,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9588686812006478,0.94,0.5992929257504049,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,27,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:13.020Z,12379,28,0,28,522,522,B,B,0,2,0,0,1,1600,1600,0.625,0.625,1,0.9277769962981689,0.625,0.5798606226863555,1,1,practice,green,#2E7D5B,plain,symmetric,0,,28,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:13.170Z,12529,29,0,29,150,150,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,0.9412769962981689,0.5874999999999999,0.5882981226863555,1,1,practice,green,#2E7D5B,plain,symmetric,0,,29,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:13.633Z,12993,30,0,30,463,463,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9816895004239331,0.9239885069187759,0.6135559377649582,0.5774928168242349,1,1,practice,green,#2E7D5B,plain,symmetric,0,,30,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:14.730Z,14090,31,0,31,1097,1097,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,1,0.5874999999999999,0.625,1,1,practice,green,#2E7D5B,plain,symmetric,0,,31,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:15.311Z,14671,32,0,32,581,581,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.992274431960055,0.94,0.6201715199750344,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,32,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:15.511Z,14870,33,0,33,199,199,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,0.9579497396381923,0.5874999999999999,0.5987185872738702,1,1,practice,green,#2E7D5B,plain,symmetric,0,,33,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:15.661Z,15020,34,0,34,150,150,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9534999999999999,0.9131627552599006,0.5959374999999999,0.5707267220374379,1,1,practice,green,#2E7D5B,plain,symmetric,0,,34,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:15.825Z,15185,35,0,35,164,164,B,B,0,2,0,0,1,1600,1600,0.625,0.625,0.9682915395123612,0.8722770370859262,0.6051822121952257,0.5451731481787039,1,1,practice,green,#2E7D5B,plain,symmetric,0,,35,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:15.975Z,15335,36,0,36,150,150,B,B,0,3,0,0,1,1600,1600,0.625,0.625,0.9818007310047152,0.8326390548635833,0.613625456877947,0.5203994092897395,1,1,practice,green,#2E7D5B,plain,symmetric,0,,36,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:16.404Z,15764,37,0,37,429,429,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,0.8712480413768884,0.5874999999999999,0.5445300258605552,1,1,practice,green,#2E7D5B,plain,symmetric,0,,37,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:16.575Z,15935,38,0,38,171,171,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9553786175456676,0.8334290593872026,0.5971116359660422,0.5208931621170017,1,1,practice,green,#2E7D5B,plain,symmetric,0,,38,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:16.725Z,16085,39,0,39,150,150,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.9107459004929274,0.8469290593872025,0.5692161878080796,0.5293306621170015,1,1,practice,green,#2E7D5B,plain,symmetric,0,,39,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:17.619Z,16979,40,0,40,894,894,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9912456318215654,0.8717830632728901,0.6195285198884783,0.5448644145455563,1,1,practice,green,#2E7D5B,plain,symmetric,0,,40,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:17.769Z,17129,41,0,41,150,150,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.94,0.8852830632728901,0.5874999999999999,0.5533019145455563,1,1,practice,green,#2E7D5B,plain,symmetric,0,,41,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:17.919Z,17279,42,0,42,150,150,B,A,1,1,0,0,1,1600,1600,0.625,0.625,0.9534999999999999,0.8448560794765166,0.5959374999999999,0.5280350496728229,1,1,practice,green,#2E7D5B,plain,symmetric,0,,42,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:18.422Z,17782,43,0,43,503,503,A,B,1,1,0,0,1,1600,1600,0.625,0.625,0.9388293995374517,0.8901107598355079,0.5867683747109074,0.5563192248971924,1,1,practice,green,#2E7D5B,plain,symmetric,0,,43,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:19.737Z,19096,44,0,44,1314,1314,A,A,0,2,1,1,2,1600,1600,0.625,0.625,0.94,1,0.5874999999999999,0.625,0,0,practice,green,#2E7D5B,plain,symmetric,0,,44,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:19.887Z,19246,45,0,45,150,150,B,A,1,1,0,0,2,1600,1600,0.625,0.625,0.9534999999999999,0.94,0.5959374999999999,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,45,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:20.057Z,19417,46,0,46,171,171,A,B,1,1,0,0,2,1600,1600,0.625,0.625,0.910729495066296,0.9553611649641447,0.569205934416435,0.5971007281025904,1,1,practice,green,#2E7D5B,plain,symmetric,0,,46,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:20.228Z,19587,47,0,47,171,171,B,A,1,1,0,0,2,1600,1600,0.625,0.625,0.9260928398814432,0.9124810391925343,0.578808024925902,0.570300649495334,1,1,practice,green,#2E7D5B,plain,symmetric,0,,47,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:20.624Z,19984,48,0,48,396,396,A,B,1,1,0,0,2,1600,1600,0.625,0.625,0.904066338719211,0.9481609000762093,0.5650414616995069,0.5926005625476308,1,1,practice,green,#2E7D5B,plain,symmetric,0,,48,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:21.039Z,20399,49,0,49,415,415,A,A,0,2,0,0,2,1600,1600,0.625,0.625,0.8849167318933848,0.9854953399669822,0.5530729574333655,0.6159345874793639,1,1,practice,green,#2E7D5B,plain,symmetric,0,,49,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:21.269Z,20628,50,0,50,230,230,B,A,1,1,0,0,2,1600,1600,0.625,0.625,0.9055737439995585,0.94,0.5659835899997241,0.5874999999999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,50,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:21.419Z,20778,51,0,51,150,150,B,B,0,2,0,0,2,1600,1600,0.625,0.625,0.9190737439995584,0.8962899999999998,0.574421089999724,0.5601812499999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,51,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:21.569Z,20928,52,0,52,150,150,B,B,0,3,0,0,2,1600,1600,0.625,0.625,0.9325737439995584,0.8552025999999997,0.582858589999724,0.5345016249999999,1,1,practice,green,#2E7D5B,plain,symmetric,0,,52,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:21.874Z,21234,53,0,53,306,306,B,B,0,4,0,0,2,1600,1600,0.625,0.625,0.9600709752149018,0.8297378413424225,0.6000443595093137,0.518586150839014,1,1,practice,green,#2E7D5B,plain,symmetric,0,,53,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:22.024Z,21384,54,0,54,150,150,A,B,1,1,0,0,2,1600,1600,0.625,0.625,0.9151567167020076,0.8432378413424224,0.5719729479387547,0.527023650839014,1,1,practice,green,#2E7D5B,plain,symmetric,0,,54,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:22.367Z,21727,55,0,55,343,343,A,A,0,2,0,0,2,1600,1600,0.625,0.625,0.889266795002213,0.874109629961918,0.5557917468763831,0.5463185187261987,1,1,practice,green,#2E7D5B,plain,symmetric,0,,55,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:22.517Z,21877,56,0,56,150,150,B,A,1,1,0,0,2,1600,1600,0.625,0.625,0.9027667950022129,0.8343530521642029,0.5642292468763831,0.5214706576026268,1,1,practice,green,#2E7D5B,plain,symmetric,0,,56,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:22.744Z,22103,57,0,57,226,226,A,B,1,1,0,0,2,1600,1600,0.625,0.625,0.8677420869554615,0.8547161369018427,0.5423388043471634,0.5341975855636517,1,1,practice,green,#2E7D5B,plain,symmetric,0,,57,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:22.894Z,22253,58,0,58,150,150,A,A,0,2,0,0,2,1600,1600,0.625,0.625,0.8283675617381338,0.8682161369018426,0.5177297260863336,0.5426350855636517,1,1,practice,green,#2E7D5B,plain,symmetric,0,,58,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:23.297Z,22656,59,0,59,403,403,A,A,0,3,0,0,2,1600,1600,0.625,0.625,0.8127982635829482,0.904527578975356,0.5079989147393426,0.5653297368595975,1,1,practice,green,#2E7D5B,plain,symmetric,0,,59,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:23.447Z,22806,60,1,0,150,150,A,,0,1,0,0,2,4000,1000,0.25,1,0.94,1,0.235,1,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,0,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:23.706Z,23065,61,1,1,259,259,B,A,1,1,0,0,2,4000,1000,0.25,1,0.9633026225435102,0.94,0.24082565563587754,0.94,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,1,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:23.986Z,23346,62,1,2,280,280,A,B,1,1,0,0,2,4000,1000,0.25,1,0.929203164389155,0.9652113821258036,0.23230079109728874,0.9652113821258036,1,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,2,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:24.282Z,23642,63,1,3,296,296,A,A,0,2,0,0,2,4000,1000,0.25,1,0.8985107616154783,0.9918707300935404,0.22462769040386957,0.9918707300935404,1,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,3,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:24.432Z,23792,64,1,4,150,150,A,A,0,3,0,0,2,4000,1000,0.25,1,0.8572901159185495,1,0.21432252897963738,1,1,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,4,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:24.767Z,24126,65,1,5,334,334,B,A,1,1,0,0,2,4000,1000,0.25,1,0.8873801111063092,0.94,0.2218450277765773,0.94,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,5,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:25.037Z,24396,66,1,6,270,270,B,B,0,2,0,0,2,4000,1000,0.25,1,0.9116870775808921,0.9064485484861078,0.22792176939522302,0.9064485484861078,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,6,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:25.187Z,24546,67,1,7,150,150,B,B,0,3,0,0,2,4000,1000,0.25,1,0.925187077580892,0.8647516355769412,0.231296769395223,0.8647516355769412,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,7,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:25.337Z,24696,68,1,8,150,150,B,B,0,4,0,0,2,4000,1000,0.25,1,0.938687077580892,0.8255565374423247,0.234671769395223,0.8255565374423247,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,8,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:25.531Z,24891,69,1,9,194,194,B,B,0,5,1,1,3,4000,1000,0.25,1,0.9561903155754765,0.7924761889106946,0.23904757889386913,0.7924761889106946,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,9,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:25.681Z,25041,70,1,10,150,150,B,B,0,6,0,0,3,4000,1000,0.25,1,0.9696903155754765,0.7576176175760528,0.24242257889386912,0.7576176175760528,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,10,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:25.899Z,25259,71,1,11,218,218,A,B,1,1,0,0,3,4000,1000,0.25,1,0.9299432900632355,0.7772286744082738,0.23248582251580888,0.7772286744082738,1,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,11,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:27.286Z,26645,72,1,12,1387,1387,A,A,0,2,1,1,4,4000,1000,0.25,1,0.94,0.9020319778680835,0.235,0.9020319778680835,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,12,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:27.457Z,26817,73,1,13,171,171,A,A,0,3,0,0,4,4000,1000,0.25,1,0.8981002031228831,0.9174577258711507,0.22452505078072077,0.9174577258711507,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,13,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-09T10:24:27.815Z,27174,74,1,14,358,358,B,A,1,1,0,0,4,4000,1000,0.25,1,0.9302830838732296,0.8926621702242074,0.2325707709683074,0.8926621702242074,1,1,reversal,blue,#2E5C8A,stripes,B_rich,1,1,14,0,,,,,,1,1,0,1440,900,keyboard
