participant_id,prolific_pid,study_id,session_id,experiment_version,timestamp_utc,elapsed_time_ms,trial_index,block_index,trial_in_block,response_time_ms,ici_ms,chosen_option,previous_option,switched,run_length,reward_outcome,points_earned,cumulative_points,vi_a_ms,vi_b_ms,rate_a_per_s,rate_b_per_s,richness_a,richness_b,effective_rate_a_per_s,effective_rate_b_per_s,cod_active,reinforcer_withheld_by_cod,part,physical_context_id,context_color,context_pattern,functional_contingency_id,exposure_number,reversal_stage,trials_since_context_switch,perturbation_active,perturbation_type,perturbation_id,perturbation_repetition,trials_since_perturbation_onset,trials_since_perturbation_offset,page_visible,fullscreen_active,focus_lost_count,browser_width,browser_height,input_method
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:25.222Z,11821,31,0,31,248,248,B,B,0,19,0,0,15,350,-1,2.857142857142857,0,1,0,2.857142857142857,0,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,31,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:25.506Z,12105,32,0,32,284,284,B,B,0,20,0,0,15,350,-1,2.857142857142857,0,1,0,2.857142857142857,0,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,32,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:25.728Z,12327,33,0,33,222,222,B,B,0,21,0,0,15,350,-1,2.857142857142857,0,1,0,2.857142857142857,0,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,33,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:25.962Z,12560,34,0,34,234,234,A,B,1,1,0,0,15,398,5738,2.5142857142857142,0.1742857142857143,0.88,0.061,2.2125714285714286,0.010631428571428571,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,34,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:26.238Z,12837,35,0,35,277,277,A,A,0,2,1,1,16,426,2869,2.345714285714286,0.3485714285714286,0.8210000000000001,0.122,1.925831428571429,0.042525714285714285,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,35,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:26.505Z,13103,36,0,36,266,266,A,A,0,3,1,1,17,459,1913,2.1771428571428575,0.5228571428571428,0.7620000000000001,0.183,1.6589828571428578,0.09568285714285713,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,36,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:26.818Z,13416,37,0,37,313,313,A,A,0,4,1,1,18,498,1434,2.008571428571429,0.6971428571428572,0.7030000000000002,0.244,1.4120257142857149,0.17010285714285714,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,37,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:27.162Z,13760,38,0,38,344,344,A,A,0,5,1,1,19,543,1148,1.8400000000000007,0.8714285714285714,0.6440000000000002,0.305,1.184960000000001,0.2657857142857143,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,38,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:27.455Z,14053,39,0,39,293,293,A,A,0,6,1,1,20,598,956,1.6714285714285722,1.0457142857142856,0.5850000000000003,0.366,0.9777857142857153,0.3827314285714285,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,39,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:27.738Z,14337,40,0,40,283,283,A,A,0,7,1,1,21,665,820,1.5028571428571438,1.22,0.5260000000000004,0.427,0.7905028571428582,0.52094,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,40,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:28.026Z,14625,41,0,41,288,288,A,A,0,8,0,0,21,749,717,1.3342857142857156,1.3942857142857144,0.4670000000000004,0.488,0.6231114285714298,0.6804114285714286,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,41,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:28.343Z,14942,42,0,42,317,317,B,A,1,1,0,0,21,663,816,1.5085714285714298,1.2257142857142855,0.5280000000000005,0.42899999999999994,0.7965257142857156,0.5258314285714284,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,42,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:28.591Z,15190,43,0,43,248,248,A,B,1,1,0,0,21,746,714,1.3400000000000012,1.4,0.4690000000000004,0.48999999999999994,0.6284600000000011,0.6859999999999998,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,43,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:29.010Z,15609,44,0,44,419,419,A,A,0,2,0,0,21,854,635,1.1714285714285728,1.574285714285714,0.4100000000000005,0.5509999999999999,0.4802857142857154,0.8674314285714283,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,44,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:29.419Z,16017,45,0,45,409,409,A,A,0,3,1,1,22,997,572,1.0028571428571442,1.748571428571428,0.3510000000000005,0.6119999999999999,0.3520028571428581,1.0701257142857137,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,45,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:29.854Z,16452,46,0,46,435,435,A,A,0,4,1,1,23,1199,520,0.8342857142857156,1.9228571428571424,0.2920000000000005,0.6729999999999998,0.24361142857142937,1.2940828571428564,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,46,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:30.132Z,16730,47,0,47,278,278,A,A,0,5,0,0,23,1502,477,0.665714285714287,2.0971428571428565,0.23300000000000048,0.7339999999999998,0.1551114285714292,1.5393028571428562,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,47,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:30.452Z,17050,48,0,48,320,320,A,A,0,6,0,0,23,2011,440,0.49714285714285855,2.2714285714285705,0.1740000000000005,0.7949999999999997,0.08650285714285763,1.8057857142857128,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,48,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:30.698Z,17297,49,0,49,247,247,A,A,0,7,0,0,23,3043,409,0.32857142857142996,2.445714285714285,0.11500000000000049,0.8559999999999997,0.03778571428571461,2.093531428571427,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,49,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:31.142Z,17740,50,0,50,443,443,A,A,0,8,0,0,23,6250,382,0.16000000000000142,2.6199999999999988,0.056000000000000494,0.9169999999999996,0.008960000000000159,2.402539999999998,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,50,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:31.413Z,18012,51,0,51,272,272,A,A,0,9,1,1,24,-1,358,0,2.794285714285713,0,0.9779999999999995,0,2.7328114285714262,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,51,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:31.963Z,18562,52,0,52,550,550,A,A,0,10,0,0,24,-1,350,0,2.857142857142857,0,1,0,2.857142857142857,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,52,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:32.162Z,18760,53,0,53,198,198,A,A,0,11,0,0,24,-1,350,0,2.857142857142857,0,1,0,2.857142857142857,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,53,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:32.459Z,19057,54,0,54,297,297,A,A,0,12,0,0,24,-1,350,0,2.857142857142857,0,1,0,2.857142857142857,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,54,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:32.791Z,19389,55,0,55,332,332,A,A,0,13,0,0,24,-1,350,0,2.857142857142857,0,1,0,2.857142857142857,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,55,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:33.058Z,19656,56,0,56,267,267,A,A,0,14,0,0,24,-1,350,0,2.857142857142857,0,1,0,2.857142857142857,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,56,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:33.300Z,19898,57,0,57,242,242,A,A,0,15,0,0,24,-1,350,0,2.857142857142857,0,1,0,2.857142857142857,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,57,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:33.574Z,20173,58,0,58,275,275,A,A,0,16,0,0,24,-1,350,0,2.857142857142857,0,1,0,2.857142857142857,0,0,practice,neutral,#4A4A4A,plain,symmetric,0,,58,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:33.924Z,20522,59,0,59,349,349,B,A,1,1,0,0,24,5738,398,0.1742857142857143,2.5142857142857142,0.061,0.88,0.010631428571428571,2.2125714285714286,1,1,practice,neutral,#4A4A4A,plain,symmetric,0,,59,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:34.228Z,20826,60,1,0,304,304,B,,0,1,0,0,24,476,526,2.1028571428571428,1.9028571428571426,0.736,0.6659999999999999,1.547702857142857,1.2673028571428568,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,0,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:34.649Z,21247,61,1,1,421,421,B,B,0,2,0,0,24,453,554,2.205714285714286,1.8057142857142852,0.772,0.6319999999999999,1.7028114285714289,1.141211428571428,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,1,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:34.993Z,21591,62,1,2,344,344,B,B,0,3,1,1,25,433,585,2.3085714285714287,1.7085714285714284,0.808,0.5979999999999999,1.8653257142857145,1.021725714285714,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,2,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:35.290Z,21888,63,1,3,297,297,B,B,0,4,1,1,26,415,621,2.411428571428572,1.6114285714285708,0.8440000000000001,0.5639999999999998,2.0352457142857148,0.9088457142857136,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,3,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:35.524Z,22122,64,1,4,234,234,B,B,0,5,1,1,27,398,660,2.5142857142857147,1.5142857142857138,0.8800000000000001,0.5299999999999998,2.212571428571429,0.802571428571428,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,4,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:35.856Z,22454,65,1,5,332,332,B,B,0,6,0,0,27,382,706,2.6171428571428574,1.4171428571428566,0.9160000000000001,0.4959999999999998,2.397302857142858,0.7029028571428565,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,5,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:36.105Z,22703,66,1,6,249,249,B,B,0,7,1,1,28,368,758,2.7200000000000006,1.3199999999999994,0.9520000000000002,0.46199999999999974,2.589440000000001,0.6098399999999994,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,6,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:36.352Z,22951,67,1,7,247,247,B,B,0,8,1,1,29,354,818,2.8228571428571434,1.222857142857142,0.9880000000000002,0.4279999999999997,2.7889828571428583,0.5233828571428564,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,7,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:36.723Z,23322,68,1,8,371,371,B,B,0,9,0,0,29,350,888,2.857142857142857,1.1257142857142848,1,0.3939999999999997,2.857142857142857,0.44353142857142785,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,8,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:37.008Z,23607,69,1,9,285,285,B,B,0,10,1,1,30,350,972,2.857142857142857,1.0285714285714276,1,0.35999999999999965,2.857142857142857,0.37028571428571355,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,9,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:37.350Z,23949,70,1,10,342,342,B,B,0,11,1,1,31,350,1074,2.857142857142857,0.9314285714285703,1,0.3259999999999996,2.857142857142857,0.3036457142857136,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,10,0,,,,,,1,1,0,1440,900,keyboard
sim-participant-001,,,sim-participant-001-session,eigen-dynamics-1.0.0,2026-09-11T14:42:37.728Z,24327,71,1,11,378,378,B,B,0,12,0,0,31,350,1199,2.857142857142857,0.8342857142857131,1,0.2919999999999996,2.857142857142857,0.24361142857142787,0,0,reversal,blue,#2E5C8A,stripes,B_rich,1,1,11,0,,,,,,1,1,0,1440,900,keyboard
